instant,g1,g2,g3,g4,g5,l1,l2,l3,l4,l5
2016-05-12T23:00:00Z,NESTLEIND.NS,SHREECEM.NS,BRITANNIA.NS,TATACONSUM.NS,ITC.NS,HINDALCO.NS,KOTAKBANK.NS,TITAN.NS,TATASTEEL.NS,ULTRACEMCO.NS
2016-02-19T00:00:00Z,HEROMOTOCO.NS,TATACONSUM.NS,TECHM.NS,BAJAJ-AUTO.NS,NTPC.NS,BAJAJFINSV.NS,SHREECEM.NS,MARUTI.NS,BAJFINANCE.NS,COALINDIA.NS
2021-06-02T23:00:00Z,TITAN.NS,ONGC.NS,LT.NS,KOTAKBANK.NS,SHREECEM.NS,INDUSINDBK.NS,WIPRO.NS,CIPLA.NS,BAJAJ-AUTO.NS,TECHM.NS
2019-01-25T00:00:00Z,BHARTIARTL.NS,CIPLA.NS,TCS.NS,TITAN.NS,WIPRO.NS,MARUTI.NS,ULTRACEMCO.NS,HEROMOTOCO.NS,GRASIM.NS,SHREECEM.NS
2020-12-08T00:00:00Z,ULTRACEMCO.NS,TCS.NS,RELIANCE.NS,WIPRO.NS,KOTAKBANK.NS,HINDALCO.NS,INDUSINDBK.NS,COALINDIA.NS,NTPC.NS,TECHM.NS
2018-09-20T23:00:00Z,HINDALCO.NS,ONGC.NS,ITC.NS,TCS.NS,WIPRO.NS,BAJFINANCE.NS,TECHM.NS,NESTLEIND.NS,KOTAKBANK.NS,HDFCLIFE.NS
2020-02-25T00:00:00Z,TCS.NS,HDFCLIFE.NS,TATASTEEL.NS,BHARTIARTL.NS,BAJAJFINSV.NS,HINDALCO.NS,RELIANCE.NS,TITAN.NS,INDUSINDBK.NS,LT.NS
2018-01-10T00:00:00Z,TCS.NS,WIPRO.NS,TECHM.NS,COALINDIA.NS,NESTLEIND.NS,TITAN.NS,NTPC.NS,HDFCLIFE.NS,BAJAJ-AUTO.NS,HINDALCO.NS
2015-11-26T00:00:00Z,TITAN.NS,RELIANCE.NS,ITC.NS,HINDALCO.NS,HEROMOTOCO.NS,TECHM.NS,BRITANNIA.NS,BAJAJ-AUTO.NS,TCS.NS,MARUTI.NS
2015-04-12T23:00:00Z,TITAN.NS,BHARTIARTL.NS,LT.NS,RELIANCE.NS,KOTAKBANK.NS,SHREECEM.NS,BAJFINANCE.NS,HINDALCO.NS,BAJAJFINSV.NS,ICICIBANK.NS
2015-02-20T00:00:00Z,INDUSINDBK.NS,NESTLEIND.NS,ITC.NS,TATACONSUM.NS,SHREECEM.NS,RELIANCE.NS,BAJFINANCE.NS,ICICIBANK.NS,BHARTIARTL.NS,ULTRACEMCO.NS
2020-04-16T23:00:00Z,ICICIBANK.NS,INDUSINDBK.NS,MARUTI.NS,BAJAJFINSV.NS,TCS.NS,NESTLEIND.NS,TECHM.NS,TITAN.NS,WIPRO.NS,CIPLA.NS
2017-08-20T23:00:00Z,GRASIM.NS,TATACONSUM.NS,TCS.NS,TECHM.NS,ICICIBANK.NS,ONGC.NS,HINDALCO.NS,COALINDIA.NS,BAJAJFINSV.NS,BAJAJ-AUTO.NS
2015-07-06T23:00:00Z,BAJAJFINSV.NS,TATACONSUM.NS,COALINDIA.NS,ULTRACEMCO.NS,TECHM.NS,NTPC.NS,HEROMOTOCO.NS,HINDALCO.NS,KOTAKBANK.NS,RELIANCE.NS
2019-12-10T00:00:00Z,CIPLA.NS,BAJFINANCE.NS,GRASIM.NS,ICICIBANK.NS,BHARTIARTL.NS,ULTRACEMCO.NS,INDUSINDBK.NS,ITC.NS,NTPC.NS,COALINDIA.NS
2015-09-21T23:00:00Z,WIPRO.NS,TITAN.NS,BAJAJFINSV.NS,MARUTI.NS,NESTLEIND.NS,HINDALCO.NS,COALINDIA.NS,NTPC.NS,LT.NS,RELIANCE.NS
2016-03-22T00:00:00Z,TITAN.NS,HEROMOTOCO.NS,TATASTEEL.NS,TATACONSUM.NS,HINDALCO.NS,ITC.NS,TECHM.NS,BHARTIARTL.NS,COALINDIA.NS,BAJFINANCE.NS
2019-02-26T00:00:00Z,COALINDIA.NS,TCS.NS,ULTRACEMCO.NS,BAJAJFINSV.NS,BRITANNIA.NS,ICICIBANK.NS,RELIANCE.NS,INDUSINDBK.NS,HEROMOTOCO.NS,LT.NS
2017-01-11T00:00:00Z,HINDALCO.NS,INDUSINDBK.NS,COALINDIA.NS,SHREECEM.NS,TATASTEEL.NS,BAJAJ-AUTO.NS,ITC.NS,ONGC.NS,BAJFINANCE.NS,RELIANCE.NS
2016-04-10T23:00:00Z,HINDALCO.NS,BHARTIARTL.NS,TCS.NS,TECHM.NS,WIPRO.NS,NESTLEIND.NS,BRITANNIA.NS,CIPLA.NS,ULTRACEMCO.NS,COALINDIA.NS
2019-09-05T23:00:00Z,TECHM.NS,MARUTI.NS,TATASTEEL.NS,BAJAJ-AUTO.NS,NTPC.NS,WIPRO.NS,TCS.NS,CIPLA.NS,TATACONSUM.NS,BRITANNIA.NS
2018-12-03T00:00:00Z,NTPC.NS,HINDALCO.NS,BHARTIARTL.NS,SHREECEM.NS,COALINDIA.NS,BRITANNIA.NS,TATACONSUM.NS,BAJFINANCE.NS,ITC.NS,RELIANCE.NS
2020-06-28T23:00:00Z,BRITANNIA.NS,CIPLA.NS,BHARTIARTL.NS,KOTAKBANK.NS,ITC.NS,COALINDIA.NS,HINDALCO.NS,TECHM.NS,LT.NS,WIPRO.NS
2018-05-14T23:00:00Z,TATASTEEL.NS,BAJFINANCE.NS,SHREECEM.NS,TCS.NS,TITAN.NS,HDFCLIFE.NS,TATACONSUM.NS,COALINDIA.NS,ITC.NS,GRASIM.NS
2016-03-29T23:00:00Z,TATASTEEL.NS,ICICIBANK.NS,HINDALCO.NS,BAJAJ-AUTO.NS,LT.NS,BHARTIARTL.NS,MARUTI.NS,COALINDIA.NS,SHREECEM.NS,TCS.NS
2019-03-20T00:00:00Z,HINDALCO.NS,WIPRO.NS,LT.NS,KOTAKBANK.NS,HDFCLIFE.NS,NTPC.NS,ONGC.NS,TATASTEEL.NS,TATACONSUM.NS,COALINDIA.NS
2017-02-02T00:00:00Z,TATACONSUM.NS,TITAN.NS,BAJAJFINSV.NS,TECHM.NS,BHARTIARTL.NS,HINDALCO.NS,INDUSINDBK.NS,HEROMOTOCO.NS,BAJAJ-AUTO.NS,ULTRACEMCO.NS
2019-05-21T23:00:00Z,INDUSINDBK.NS,BAJAJ-AUTO.NS,COALINDIA.NS,HEROMOTOCO.NS,BHARTIARTL.NS,TECHM.NS,SHREECEM.NS,TCS.NS,WIPRO.NS,HDFCLIFE.NS
2017-04-05T23:00:00Z,BAJFINANCE.NS,TATASTEEL.NS,RELIANCE.NS,BAJAJ-AUTO.NS,INDUSINDBK.NS,HINDALCO.NS,ITC.NS,ICICIBANK.NS,COALINDIA.NS,TITAN.NS
2020-10-26T00:00:00Z,HDFCLIFE.NS,NESTLEIND.NS,KOTAKBANK.NS,INDUSINDBK.NS,LT.NS,HEROMOTOCO.NS,BAJAJ-AUTO.NS,HINDALCO.NS,RELIANCE.NS,TATASTEEL.NS
2016-09-27T23:00:00Z,HINDALCO.NS,TATASTEEL.NS,BHARTIARTL.NS,ONGC.NS,TATACONSUM.NS,RELIANCE.NS,TECHM.NS,COALINDIA.NS,BAJAJFINSV.NS,BRITANNIA.NS
2017-10-04T23:00:00Z,TATACONSUM.NS,NTPC.NS,COALINDIA.NS,GRASIM.NS,CIPLA.NS,TECHM.NS,ICICIBANK.NS,BAJAJ-AUTO.NS,HEROMOTOCO.NS,NESTLEIND.NS
2015-08-20T23:00:00Z,HINDALCO.NS,TITAN.NS,CIPLA.NS,TECHM.NS,BAJFINANCE.NS,BAJAJ-AUTO.NS,INDUSINDBK.NS,HEROMOTOCO.NS,BHARTIARTL.NS,ULTRACEMCO.NS
2018-03-13T00:00:00Z,SHREECEM.NS,TITAN.NS,HDFCLIFE.NS,WIPRO.NS,ICICIBANK.NS,TCS.NS,KOTAKBANK.NS,NTPC.NS,COALINDIA.NS,HINDALCO.NS
2016-01-27T00:00:00Z,NTPC.NS,BRITANNIA.NS,BAJFINANCE.NS,ITC.NS,TATASTEEL.NS,TECHM.NS,HEROMOTOCO.NS,BAJAJFINSV.NS,TITAN.NS,HINDALCO.NS
2016-06-12T23:00:00Z,TATACONSUM.NS,KOTAKBANK.NS,TITAN.NS,COALINDIA.NS,MARUTI.NS,ICICIBANK.NS,TATASTEEL.NS,BHARTIARTL.NS,ONGC.NS,BAJAJFINSV.NS
2021-02-18T00:00:00Z,ONGC.NS,NTPC.NS,COALINDIA.NS,TECHM.NS,HINDALCO.NS,BAJFINANCE.NS,SHREECEM.NS,NESTLEIND.NS,KOTAKBANK.NS,ICICIBANK.NS
2019-01-04T00:00:00Z,BHARTIARTL.NS,ONGC.NS,TATACONSUM.NS,NTPC.NS,TATASTEEL.NS,NESTLEIND.NS,TECHM.NS,SHREECEM.NS,TCS.NS,HEROMOTOCO.NS
2019-08-04T23:00:00Z,BHARTIARTL.NS,NESTLEIND.NS,TCS.NS,TECHM.NS,COALINDIA.NS,GRASIM.NS,RELIANCE.NS,KOTAKBANK.NS,TITAN.NS,HINDALCO.NS
2017-06-19T23:00:00Z,GRASIM.NS,TITAN.NS,ONGC.NS,CIPLA.NS,TECHM.NS,NTPC.NS,ULTRACEMCO.NS,HEROMOTOCO.NS,ITC.NS,SHREECEM.NS
2015-05-05T23:00:00Z,BHARTIARTL.NS,NESTLEIND.NS,BAJFINANCE.NS,TECHM.NS,TITAN.NS,KOTAKBANK.NS,ICICIBANK.NS,LT.NS,MARUTI.NS,ONGC.NS
2017-03-06T00:00:00Z,RELIANCE.NS,BAJAJ-AUTO.NS,INDUSINDBK.NS,BHARTIARTL.NS,BAJAJFINSV.NS,GRASIM.NS,BAJFINANCE.NS,TCS.NS,TECHM.NS,TATASTEEL.NS
2020-05-27T23:00:00Z,LT.NS,HEROMOTOCO.NS,INDUSINDBK.NS,MARUTI.NS,HINDALCO.NS,WIPRO.NS,ITC.NS,CIPLA.NS,BHARTIARTL.NS,TCS.NS
2018-04-12T23:00:00Z,TECHM.NS,WIPRO.NS,HINDALCO.NS,KOTAKBANK.NS,COALINDIA.NS,BAJAJFINSV.NS,MARUTI.NS,BAJFINANCE.NS,TATASTEEL.NS,HEROMOTOCO.NS
2020-11-27T00:00:00Z,TATACONSUM.NS,HEROMOTOCO.NS,TITAN.NS,BRITANNIA.NS,TECHM.NS,ONGC.NS,HDFCLIFE.NS,HINDALCO.NS,TCS.NS,WIPRO.NS
2020-08-10T23:00:00Z,INDUSINDBK.NS,ITC.NS,TATASTEEL.NS,ICICIBANK.NS,WIPRO.NS,SHREECEM.NS,TITAN.NS,CIPLA.NS,BRITANNIA.NS,GRASIM.NS
2018-06-26T23:00:00Z,TECHM.NS,BRITANNIA.NS,CIPLA.NS,TCS.NS,COALINDIA.NS,ICICIBANK.NS,LT.NS,HINDALCO.NS,BAJAJFINSV.NS,ULTRACEMCO.NS
2016-05-11T23:00:00Z,ICICIBANK.NS,BRITANNIA.NS,BAJFINANCE.NS,HINDALCO.NS,NESTLEIND.NS,MARUTI.NS,LT.NS,KOTAKBANK.NS,HEROMOTOCO.NS,GRASIM.NS
2020-02-12T00:00:00Z,KOTAKBANK.NS,NESTLEIND.NS,ICICIBANK.NS,WIPRO.NS,RELIANCE.NS,INDUSINDBK.NS,HDFCLIFE.NS,CIPLA.NS,GRASIM.NS,SHREECEM.NS
2017-12-28T00:00:00Z,HINDALCO.NS,TATASTEEL.NS,HDFCLIFE.NS,ICICIBANK.NS,WIPRO.NS,HEROMOTOCO.NS,BRITANNIA.NS,BAJAJ-AUTO.NS,TECHM.NS,CIPLA.NS
2015-11-13T00:00:00Z,COALINDIA.NS,KOTAKBANK.NS,TATASTEEL.NS,TATACONSUM.NS,RELIANCE.NS,SHREECEM.NS,BRITANNIA.NS,CIPLA.NS,ONGC.NS,BAJAJ-AUTO.NS
2021-06-03T23:00:00Z,GRASIM.NS,BAJAJFINSV.NS,COALINDIA.NS,ONGC.NS,LT.NS,NESTLEIND.NS,ICICIBANK.NS,HINDALCO.NS,RELIANCE.NS,TITAN.NS
2018-10-11T23:00:00Z,MARUTI.NS,BAJFINANCE.NS,HINDALCO.NS,KOTAKBANK.NS,COALINDIA.NS,TCS.NS,TECHM.NS,NTPC.NS,LT.NS,HEROMOTOCO.NS
2019-11-21T00:00:00Z,HDFCLIFE.NS,LT.NS,BAJAJ-AUTO.NS,ICICIBANK.NS,CIPLA.NS,TATASTEEL.NS,COALINDIA.NS,BHARTIARTL.NS,ITC.NS,ONGC.NS
2021-03-22T00:00:00Z,TATACONSUM.NS,BRITANNIA.NS,TCS.NS,TECHM.NS,CIPLA.NS,INDUSINDBK.NS,ICICIBANK.NS,HDFCLIFE.NS,BAJFINANCE.NS,RELIANCE.NS
2019-02-05T00:00:00Z,TITAN.NS,HEROMOTOCO.NS,BAJAJ-AUTO.NS,INDUSINDBK.NS,MARUTI.NS,TATACONSUM.NS,BRITANNIA.NS,COALINDIA.NS,TATASTEEL.NS,ONGC.NS
2016-12-21T00:00:00Z,ULTRACEMCO.NS,INDUSINDBK.NS,NTPC.NS,HINDALCO.NS,ONGC.NS,BAJFINANCE.NS,ITC.NS,BAJAJFINSV.NS,HEROMOTOCO.NS,NESTLEIND.NS
2015-07-19T23:00:00Z,ULTRACEMCO.NS,HINDALCO.NS,TATACONSUM.NS,GRASIM.NS,WIPRO.NS,SHREECEM.NS,COALINDIA.NS,TITAN.NS,BAJAJFINSV.NS,ITC.NS
2018-09-09T23:00:00Z,CIPLA.NS,WIPRO.NS,TCS.NS,NTPC.NS,HDFCLIFE.NS,BAJFINANCE.NS,SHREECEM.NS,BAJAJFINSV.NS,HINDALCO.NS,ULTRACEMCO.NS
2016-07-25T23:00:00Z,BAJFINANCE.NS,BAJAJFINSV.NS,TATASTEEL.NS,WIPRO.NS,NESTLEIND.NS,HINDALCO.NS,ICICIBANK.NS,HEROMOTOCO.NS,COALINDIA.NS,MARUTI.NS
2020-12-29T00:00:00Z,INDUSINDBK.NS,TECHM.NS,ICICIBANK.NS,ITC.NS,WIPRO.NS,COALINDIA.NS,NTPC.NS,NESTLEIND.NS,HINDALCO.NS,HDFCLIFE.NS
2018-11-14T00:00:00Z,MARUTI.NS,ONGC.NS,NESTLEIND.NS,ULTRACEMCO.NS,INDUSINDBK.NS,TECHM.NS,KOTAKBANK.NS,TCS.NS,CIPLA.NS,TATACONSUM.NS
2019-07-03T23:00:00Z,BHARTIARTL.NS,HDFCLIFE.NS,ULTRACEMCO.NS,BRITANNIA.NS,KOTAKBANK.NS,TITAN.NS,HINDALCO.NS,TATACONSUM.NS,LT.NS,TATASTEEL.NS
2017-05-18T23:00:00Z,ITC.NS,TATACONSUM.NS,CIPLA.NS,NTPC.NS,BRITANNIA.NS,BAJAJFINSV.NS,BAJFINANCE.NS,HINDALCO.NS,TECHM.NS,INDUSINDBK.NS
2018-01-29T00:00:00Z,MARUTI.NS,TCS.NS,KOTAKBANK.NS,HEROMOTOCO.NS,TATASTEEL.NS,BHARTIARTL.NS,ITC.NS,SHREECEM.NS,ONGC.NS,CIPLA.NS
2015-12-15T00:00:00Z,BAJFINANCE.NS,TITAN.NS,RELIANCE.NS,ONGC.NS,KOTAKBANK.NS,TECHM.NS,WIPRO.NS,ICICIBANK.NS,NTPC.NS,BAJAJFINSV.NS
2019-09-16T23:00:00Z,TITAN.NS,TATACONSUM.NS,NESTLEIND.NS,ONGC.NS,BRITANNIA.NS,HEROMOTOCO.NS,TATASTEEL.NS,MARUTI.NS,BAJAJ-AUTO.NS,INDUSINDBK.NS
2015-06-17T23:00:00Z,RELIANCE.NS,NESTLEIND.NS,BAJFINANCE.NS,ONGC.NS,WIPRO.NS,BRITANNIA.NS,TECHM.NS,CIPLA.NS,COALINDIA.NS,TATASTEEL.NS
2017-08-01T23:00:00Z,NTPC.NS,TITAN.NS,HEROMOTOCO.NS,RELIANCE.NS,HINDALCO.NS,TATACONSUM.NS,BAJAJFINSV.NS,ONGC.NS,LT.NS,TCS.NS
2016-10-16T23:00:00Z,ICICIBANK.NS,SHREECEM.NS,NTPC.NS,BAJFINANCE.NS,BAJAJFINSV.NS,HINDALCO.NS,TECHM.NS,GRASIM.NS,HEROMOTOCO.NS,TATACONSUM.NS
2020-07-09T23:00:00Z,RELIANCE.NS,BRITANNIA.NS,HDFCLIFE.NS,BHARTIARTL.NS,TCS.NS,INDUSINDBK.NS,TITAN.NS,ICICIBANK.NS,SHREECEM.NS,ONGC.NS
2021-05-02T23:00:00Z,BHARTIARTL.NS,TATASTEEL.NS,MARUTI.NS,BAJFINANCE.NS,NTPC.NS,TITAN.NS,INDUSINDBK.NS,RELIANCE.NS,KOTAKBANK.NS,WIPRO.NS
2017-10-25T23:00:00Z,CIPLA.NS,MARUTI.NS,HINDALCO.NS,TATACONSUM.NS,TECHM.NS,ICICIBANK.NS,GRASIM.NS,SHREECEM.NS,TITAN.NS,BHARTIARTL.NS
2015-09-10T23:00:00Z,BRITANNIA.NS,SHREECEM.NS,WIPRO.NS,BAJAJ-AUTO.NS,ONGC.NS,TATASTEEL.NS,TECHM.NS,COALINDIA.NS,BAJAJFINSV.NS,LT.NS
2021-01-28T00:00:00Z,SHREECEM.NS,HEROMOTOCO.NS,ICICIBANK.NS,ONGC.NS,ULTRACEMCO.NS,MARUTI.NS,WIPRO.NS,KOTAKBANK.NS,INDUSINDBK.NS,TCS.NS
2018-12-14T00:00:00Z,BHARTIARTL.NS,ONGC.NS,GRASIM.NS,HDFCLIFE.NS,NTPC.NS,WIPRO.NS,TITAN.NS,LT.NS,CIPLA.NS,KOTAKBANK.NS
2021-03-31T23:00:00Z,HINDALCO.NS,TATASTEEL.NS,INDUSINDBK.NS,KOTAKBANK.NS,ULTRACEMCO.NS,HDFCLIFE.NS,NESTLEIND.NS,TCS.NS,BRITANNIA.NS,TECHM.NS
2020-06-17T23:00:00Z,BAJAJFINSV.NS,COALINDIA.NS,BAJFINANCE.NS,KOTAKBANK.NS,TATASTEEL.NS,ONGC.NS,TCS.NS,BHARTIARTL.NS,BAJAJ-AUTO.NS,MARUTI.NS
2020-09-22T23:00:00Z,COALINDIA.NS,HINDALCO.NS,TITAN.NS,NESTLEIND.NS,BRITANNIA.NS,BHARTIARTL.NS,TATASTEEL.NS,NTPC.NS,INDUSINDBK.NS,ONGC.NS
2018-05-03T23:00:00Z,TECHM.NS,BRITANNIA.NS,HDFCLIFE.NS,INDUSINDBK.NS,TATACONSUM.NS,BAJAJ-AUTO.NS,ITC.NS,SHREECEM.NS,COALINDIA.NS,CIPLA.NS
2018-08-08T23:00:00Z,ICICIBANK.NS,HINDALCO.NS,ULTRACEMCO.NS,NTPC.NS,COALINDIA.NS,BHARTIARTL.NS,CIPLA.NS,TITAN.NS,ONGC.NS,TECHM.NS
2016-06-23T23:00:00Z,BAJAJFINSV.NS,BAJAJ-AUTO.NS,NESTLEIND.NS,TITAN.NS,BRITANNIA.NS,TATASTEEL.NS,HINDALCO.NS,TECHM.NS,LT.NS,ONGC.NS
2019-08-15T23:00:00Z,HDFCLIFE.NS,MARUTI.NS,INDUSINDBK.NS,GRASIM.NS,ITC.NS,TCS.NS,SHREECEM.NS,RELIANCE.NS,TITAN.NS,WIPRO.NS
2020-01-22T00:00:00Z,GRASIM.NS,HDFCLIFE.NS,NESTLEIND.NS,TCS.NS,BHARTIARTL.NS,ONGC.NS,COALINDIA.NS,NTPC.NS,KOTAKBANK.NS,MARUTI.NS
2017-12-07T00:00:00Z,BHARTIARTL.NS,HDFCLIFE.NS,TECHM.NS,TITAN.NS,BRITANNIA.NS,COALINDIA.NS,TCS.NS,CIPLA.NS,WIPRO.NS,INDUSINDBK.NS
2017-02-23T00:00:00Z,TCS.NS,BAJAJFINSV.NS,WIPRO.NS,KOTAKBANK.NS,SHREECEM.NS,GRASIM.NS,RELIANCE.NS,TITAN.NS,TECHM.NS,MARUTI.NS
2018-04-01T23:00:00Z,TATACONSUM.NS,HDFCLIFE.NS,CIPLA.NS,KOTAKBANK.NS,GRASIM.NS,ICICIBANK.NS,COALINDIA.NS,HINDALCO.NS,BHARTIARTL.NS,TITAN.NS
2016-05-22T23:00:00Z,ITC.NS,BHARTIARTL.NS,SHREECEM.NS,COALINDIA.NS,ICICIBANK.NS,BRITANNIA.NS,TATASTEEL.NS,ONGC.NS,CIPLA.NS,BAJFINANCE.NS
2015-08-09T23:00:00Z,BRITANNIA.NS,HEROMOTOCO.NS,MARUTI.NS,TCS.NS,BAJAJ-AUTO.NS,ONGC.NS,NESTLEIND.NS,TATACONSUM.NS,NTPC.NS,COALINDIA.NS
2021-03-01T00:00:00Z,ONGC.NS,GRASIM.NS,SHREECEM.NS,ULTRACEMCO.NS,HEROMOTOCO.NS,BHARTIARTL.NS,BAJFINANCE.NS,CIPLA.NS,BAJAJ-AUTO.NS,INDUSINDBK.NS
2019-01-15T00:00:00Z,WIPRO.NS,TECHM.NS,TCS.NS,RELIANCE.NS,BAJFINANCE.NS,HDFCLIFE.NS,MARUTI.NS,ICICIBANK.NS,KOTAKBANK.NS,NTPC.NS
2016-11-30T00:00:00Z,ICICIBANK.NS,MARUTI.NS,TITAN.NS,INDUSINDBK.NS,GRASIM.NS,RELIANCE.NS,CIPLA.NS,SHREECEM.NS,BHARTIARTL.NS,NESTLEIND.NS
2018-09-30T23:00:00Z,HINDALCO.NS,TCS.NS,ICICIBANK.NS,COALINDIA.NS,WIPRO.NS,BHARTIARTL.NS,ULTRACEMCO.NS,INDUSINDBK.NS,GRASIM.NS,RELIANCE.NS
2016-08-15T23:00:00Z,CIPLA.NS,HINDALCO.NS,SHREECEM.NS,KOTAKBANK.NS,TATASTEEL.NS,NESTLEIND.NS,TECHM.NS,TCS.NS,GRASIM.NS,BHARTIARTL.NS
2016-02-17T00:00:00Z,TATASTEEL.NS,RELIANCE.NS,LT.NS,BAJFINANCE.NS,TECHM.NS,TITAN.NS,ICICIBANK.NS,COALINDIA.NS,SHREECEM.NS,CIPLA.NS
2018-01-08T00:00:00Z,HDFCLIFE.NS,COALINDIA.NS,SHREECEM.NS,TECHM.NS,BAJAJFINSV.NS,BHARTIARTL.NS,GRASIM.NS,ONGC.NS,TATASTEEL.NS,BAJAJ-AUTO.NS
2015-11-24T00:00:00Z,SHREECEM.NS,RELIANCE.NS,TATACONSUM.NS,BAJFINANCE.NS,BHARTIARTL.NS,MARUTI.NS,LT.NS,BAJAJ-AUTO.NS,NTPC.NS,NESTLEIND.NS
2015-02-10T00:00:00Z,ICICIBANK.NS,TITAN.NS,TATASTEEL.NS,GRASIM.NS,BRITANNIA.NS,TCS.NS,TECHM.NS,RELIANCE.NS,NTPC.NS,BAJAJFINSV.NS
2021-05-23T23:00:00Z,LT.NS,ITC.NS,COALINDIA.NS,MARUTI.NS,ICICIBANK.NS,SHREECEM.NS,TATASTEEL.NS,BRITANNIA.NS,TATACONSUM.NS,TITAN.NS
2019-04-08T23:00:00Z,WIPRO.NS,ICICIBANK.NS,BAJAJ-AUTO.NS,COALINDIA.NS,HEROMOTOCO.NS,HDFCLIFE.NS,BHARTIARTL.NS,TATACONSUM.NS,NESTLEIND.NS,TITAN.NS
2019-07-14T23:00:00Z,HDFCLIFE.NS,TECHM.NS,MARUTI.NS,TCS.NS,KOTAKBANK.NS,INDUSINDBK.NS,LT.NS,NESTLEIND.NS,BHARTIARTL.NS,ITC.NS
2020-12-18T00:00:00Z,BAJAJ-AUTO.NS,WIPRO.NS,HINDALCO.NS,ICICIBANK.NS,CIPLA.NS,INDUSINDBK.NS,ONGC.NS,MARUTI.NS,COALINDIA.NS,BHARTIARTL.NS
2017-05-29T23:00:00Z,BAJAJFINSV.NS,NTPC.NS,GRASIM.NS,TECHM.NS,ICICIBANK.NS,ITC.NS,INDUSINDBK.NS,TCS.NS,LT.NS,KOTAKBANK.NS
2015-04-14T23:00:00Z,ONGC.NS,BRITANNIA.NS,ITC.NS,SHREECEM.NS,GRASIM.NS,WIPRO.NS,CIPLA.NS,BHARTIARTL.NS,TATASTEEL.NS,HEROMOTOCO.NS
2016-10-27T23:00:00Z,TECHM.NS,BAJAJFINSV.NS,BAJAJ-AUTO.NS,BRITANNIA.NS,COALINDIA.NS,BAJFINANCE.NS,ICICIBANK.NS,CIPLA.NS,ONGC.NS,BHARTIARTL.NS
2020-04-14T23:00:00Z,BRITANNIA.NS,SHREECEM.NS,NESTLEIND.NS,ITC.NS,ULTRACEMCO.NS,KOTAKBANK.NS,HEROMOTOCO.NS,BAJFINANCE.NS,MARUTI.NS,RELIANCE.NS
2020-07-20T23:00:00Z,MARUTI.NS,ICICIBANK.NS,KOTAKBANK.NS,RELIANCE.NS,ONGC.NS,BAJFINANCE.NS,BAJAJFINSV.NS,TATACONSUM.NS,BRITANNIA.NS,CIPLA.NS
2018-06-05T23:00:00Z,BHARTIARTL.NS,TITAN.NS,BAJFINANCE.NS,HINDALCO.NS,BAJAJFINSV.NS,TECHM.NS,CIPLA.NS,ONGC.NS,ICICIBANK.NS,TCS.NS
2016-04-20T23:00:00Z,ICICIBANK.NS,COALINDIA.NS,ONGC.NS,MARUTI.NS,CIPLA.NS,WIPRO.NS,BAJFINANCE.NS,ULTRACEMCO.NS,GRASIM.NS,BRITANNIA.NS
2017-08-22T23:00:00Z,BAJFINANCE.NS,TATACONSUM.NS,TATASTEEL.NS,BHARTIARTL.NS,BAJAJFINSV.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,TCS.NS,ITC.NS
2015-07-08T23:00:00Z,LT.NS,HEROMOTOCO.NS,HINDALCO.NS,TITAN.NS,BRITANNIA.NS,BAJFINANCE.NS,TCS.NS,BAJAJFINSV.NS,NTPC.NS,WIPRO.NS
2021-04-21T23:00:00Z,ICICIBANK.NS,WIPRO.NS,TATASTEEL.NS,KOTAKBANK.NS,BAJAJ-AUTO.NS,TITAN.NS,SHREECEM.NS,TATACONSUM.NS,NESTLEIND.NS,ULTRACEMCO.NS
2019-06-12T23:00:00Z,HDFCLIFE.NS,GRASIM.NS,KOTAKBANK.NS,BAJFINANCE.NS,BHARTIARTL.NS,INDUSINDBK.NS,ONGC.NS,MARUTI.NS,HEROMOTOCO.NS,BAJAJ-AUTO.NS
2019-12-12T00:00:00Z,TATASTEEL.NS,TATACONSUM.NS,CIPLA.NS,HINDALCO.NS,HDFCLIFE.NS,ONGC.NS,TCS.NS,BHARTIARTL.NS,WIPRO.NS,ULTRACEMCO.NS
2017-04-27T23:00:00Z,ONGC.NS,MARUTI.NS,HINDALCO.NS,BRITANNIA.NS,ICICIBANK.NS,ITC.NS,TECHM.NS,INDUSINDBK.NS,TITAN.NS,KOTAKBANK.NS
2020-10-13T23:00:00Z,TATACONSUM.NS,BAJAJFINSV.NS,BAJFINANCE.NS,ICICIBANK.NS,INDUSINDBK.NS,WIPRO.NS,NTPC.NS,ONGC.NS,COALINDIA.NS,TECHM.NS
2018-08-29T23:00:00Z,TATASTEEL.NS,ITC.NS,NTPC.NS,BHARTIARTL.NS,HINDALCO.NS,BAJFINANCE.NS,MARUTI.NS,INDUSINDBK.NS,RELIANCE.NS,KOTAKBANK.NS
2016-07-14T23:00:00Z,TATASTEEL.NS,BHARTIARTL.NS,BAJAJFINSV.NS,LT.NS,GRASIM.NS,TCS.NS,WIPRO.NS,TECHM.NS,COALINDIA.NS,NTPC.NS
2020-03-26T00:00:00Z,INDUSINDBK.NS,HDFCLIFE.NS,BHARTIARTL.NS,LT.NS,BAJAJ-AUTO.NS,MARUTI.NS,TECHM.NS,RELIANCE.NS,COALINDIA.NS,TATASTEEL.NS
